"","stid","dsid","name","lat","long","area","edited","notes","type","avg_int","max_int","controls","Core top","Biostratigraphic, pollen","Radiocarbon","Radiocarbon, average of two or more dates","Deglaciation","Guess","Tephra","Radiocarbon, reservoir correction","Extrapolated","Core bottom","Annual laminations (varves)","Interpolated","Other dating methods","Radiocarbon, calibrated","Sediment stratigraphic","Ambrosia rise","X23","European settlement horizon","Lead-210","Introduced Pinus rise","Tsuga decline","Radiocarbon, calibrated from calendar years","Radiocarbon, infinite","Heinrich stadials","Interpolated, corrected for compaction","Stratigraphic","Picea decline","Historical fire","Historical documentation","Biostratigraphic","Casuarina rise","Caesium-137","Salsola rise","Geochronologic","Marine isotope stage event"
"506",245,3062,"Beckman Lake",45.425,-93.183333,0,1,"Site description: lake","Lac",124,124,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",246,250,"Beef Pasture",37.416667,-108.15,NA,NA,NA,NA,556.666666666667,1140,10,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",249,254,"Belmont Bog",42.25,-77.916667,NA,NA,NA,NA,1795,5385,8,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",254,260,"Berry Pond",42.5,-73.316667,3.9,1,"Confirmed location and area: Whitehead 1979","Lac",1394.44444444444,2980,10,1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",265,271,"Biggsville [Cessford Quarry]",40.855556,-90.88,0,2,"Confirmed quarry: Baker et al 1989","Terrestrial",1292,2540,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",266,272,"Big John Pond",47.559175,-94.970775,1.9,2,"Assumed correct location in pond (unlabeled)","Lac",1113.66666666667,1990,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",268,274,"Big Pond",39.766667,-78.55,0,2,"Confirmed location: Watts 1979","Lac",3666.66666666667,6200,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",269,275,"Billy's Lake",46.27058,-94.551555,2.7,2,"Assumed correct location in lake (unlabeled)","Lac",1655.66666666667,3780,7,1,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",272,278,"Black Pond",35.620833,-84.186667,1.28,1,"Confirmed pond and area: Delcourt et al 1986","Lac",1286,2410,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",273,279,"Blacktail Pond",44.95611,-110.60071,NA,NA,NA,NA,3931.66666666667,5530,4,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",273,20308,"Blacktail Pond",44.95611,-110.60071,NA,NA,NA,NA,715,1490,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",274,280,"Blandin Pond",47.133333,-93.666667,0,3,"Site description: pond, but cannot find","Lac",132,132,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",275,281,"BL-Tombigbee",33.563333,-88.474444,NA,NA,NA,NA,1953,6080,6,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",276,282,"Blackhoof Site",46.503333,-92.573333,0,3,"Minimal info on site description and publications",NA,630,630,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",281,287,"Blue Mounds Creek",43.083333,-89.866667,0,3,"Minimal info on site description and publications",NA,2097,4135,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",289,295,"Bob Black Pond",34.323611,-84.868056,NA,NA,NA,NA,9400,9400,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",290,296,"Bob Lake",46.633611,-92.614722,30.8,2,"Confirmed lake, site description: kettle lake","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",291,297,"Bog A Pond",47.17548,-95.167455,0.8,2,"Assumed correct location in pond (unlabeled)","Lac",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",292,298,"Bog D Pond",47.1775,-95.162675,0,3,"Minimal info on site description and publications",NA,2002.6,4630,6,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",295,3067,"Boney Spring",38.111944,-93.366944,0,1,"Confirmed spring location: King 1973",NA,2620,3710,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",298,304,"Boriack Bog",30.36,-97.126111,NA,NA,NA,NA,3865,5880,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",299,305,"Bossuot Lake",44.296475,-93.73571,40.1,2,"Confirmed lake, site description: kettle lake","Lac",157.5,200,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",302,308,"Boundary Pond",45.566667,-70.675,0,1,"Mott 1977: reported gyttja in core","Lac",3400,5480,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",303,309,"Brandreth Bog",43.916667,-74.683333,NA,NA,NA,NA,2072,3310,6,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",306,313,"Brown Lake",45.783333,-89.483333,37,1,"Site description: lake. Area: Kingston et al 1990","Lac",11.2,34,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",307,314,"Brown's Bay, Lake Minnetonka",44.95769,-93.545105,5573,2,"Confirmed location in site description","Lac",17,37,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",308,315,"Brown Lake",40.680556,-82.0625,NA,NA,NA,NA,5569.66666666667,9029,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",309,316,"Browns Pond",38.154722,-79.616389,0.12,1,"Confirmed pond and area: Kneller and Peteet 1993","Lac",3426,7730,6,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",311,318,"Buckbean Fen",44.298611,-110.260556,NA,NA,NA,NA,1642.85714285714,2920,8,1,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",312,319,"Buck Lake",27.234444,-81.332222,4.1,NA,NA,NA,2756.66666666667,5750,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",314,321,"Bucyrus Bog",40.797222,-82.933333,NA,NA,NA,NA,1586.66666666667,1860,4,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",317,324,"Burden Lake",42.604167,-73.566667,NA,NA,NA,NA,748.181818181818,1190,12,NA,NA,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",318,325,"Burntside Lake",47.924167,-91.994722,2918.142139,2,"Confirmed lake, site description","Lac",174,174,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",321,328,"Cahaba Pond",33.5,-86.533333,NA,NA,NA,NA,870,2760,14,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",324,331,"Camel Lake",30.266667,-85.016667,NA,NA,NA,NA,3512.22222222222,15020,10,1,NA,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",325,332,"Camp 11 Lake",46.666667,-88.016667,1.5,1,"Confirmed lake and area: Brubaker 1975","Lac",850,1875,13,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",326,333,"Camp 12 Lake",45.986111,-89.375,35,1,"Site description: lage. Area: Kingston et al 1990","Lac",7.61538461538461,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",327,334,"Campbell Lake",44.70722,-93.497645,21.7,2,"Confirmed lake, site description: kettle lake","Lac",115,115,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",331,338,"Carbuncle Pond",41.7,-71.783333,NA,NA,NA,NA,560,850,3,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",333,340,"Caribou Bog",44.93672,-68.77344,780,2,"Confirmed Bog. Approx area by 3.8x2.0 axes.","Pal",1569.66666666667,1940,7,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",336,343,"Carp Lake",45.918056,-120.880556,NA,NA,NA,NA,3270,6500,11,1,NA,7,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",337,345,"Carter Site",40.216667,-84.680556,NA,NA,NA,NA,1030,1810,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",339,347,"Cascade Fen",37.483333,-107.8,NA,NA,NA,NA,2101.5,2533,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",344,352,"Cedar Bog",45.411111,-93.197222,0,3,"Confused on site description. Lake or bog?",NA,2502.5,4050,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",358,367,"Cheyenne Bottoms",38.466667,-98.666667,503.7,NA,NA,NA,5868,14780,6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",360,369,"Chippewa Bog",43.123889,-83.241111,0,3,"Minimum info on site description and publications",NA,2780,4280,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",364,375,"Chatsworth Bog",40.675865,-88.324435,3.7,2,"Confirmed bog: King 1981","Pal",1384.44444444444,2570,10,NA,1,7,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",371,382,"Cindy Pond",47.172305,-94.938965,1.2,2,"Assumed correct location in pond (unlabeled)","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",459,19997,"Wentworth Lake",48.00985,-124.530695,NA,NA,NA,NA,2004.16666666667,3325,7,1,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",478,489,"Clear Lake",43.12507,-93.42973,1469.8,2,"Confirmed lake: Baker et al 1992","Lac",1040,2060,11,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",479,490,"Clear Lake",41.638535,-86.544595,20.998048,3,"Minimum info on description and pubs. Loc in lake.",NA,2420,8000,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",480,492,"Clear Pond",33.798895,-78.95336,NA,NA,NA,NA,2024.66666666667,3050,10,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",482,494,"Clear Pond",43.748575,-74.016955,NA,NA,NA,NA,40,40,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",485,497,"Colo Marsh",42.02,-93.27,0,3,"Minimum info on site description and publications",NA,2250,4490,7,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",486,498,"Columbine Ranch Fen",37.6125,-107.808333,NA,NA,NA,NA,6750,6750,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",490,502,"Conklin Quarry",41.694444,-91.563889,0,2,"Confirmed quarry: Baker et al 1986","Terrestrial",190,190,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",491,503,"Conroy Lake",46.283333,-67.883333,0,1,"Site description: kettle lake","Lac",501.25,710,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",491,14768,"Conroy Lake",46.283333,-67.883333,0,1,"Site description: kettle lake","Lac",511.25,980,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",494,506,"Copley Lake",38.872222,-107.0825,2.868528,NA,NA,NA,2195.71428571429,4120,8,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",500,513,"Cottonwood Lake",44.835435,-99.90806,NA,NA,NA,NA,977,3803,13,1,1,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",501,514,"Cottonwood Pass Pond",38.828611,-106.410278,NA,NA,NA,NA,2743.33333333333,3330,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",502,515,"Cottonwood Lake",45.76101,-96.01988,100.1,2,"Confirmed lake, site description: kettle lake","Lac",105,105,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",504,517,"Crane Lake",36.716667,-112.216667,NA,NA,NA,NA,3746.33333333333,6960,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",505,518,"Cranberry Glades",38.2,-80.283333,NA,NA,NA,NA,3041.25,4860,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",508,521,"Crazy Pond",47.182465,-95.73495,3.2,2,"Assumed correct location in pond (unlabeled)","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",510,523,"Crider's Pond",39.966667,-77.55,0,3,"Confirmed pond, but cannot locate: Watts 1979","Lac",3802.5,11350,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",513,527,"Crowsnest Lake",68.333333,-146.483333,NA,NA,NA,NA,3523.33333333333,6330,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",518,532,"Cub Lake",44.7,-84.958333,0,3,"Minimum info. Found Cub Lake ~ 2 km to the N",NA,1366.66666666667,4190,7,1,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",519,533,"Cub Creek Pond",44.49,-110.283611,NA,NA,NA,NA,6058,6866,3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",520,534,"Cub Lake",44.125,-111.183333,0,1,"Confirmed lake, site description","Lac",5310,7910,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",525,539,"Cupola Pond",36.8,-91.1,0,1,"Confirmed pond: site description","Lac",1694,8240,11,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",528,543,"Cygnet Lake Fen",44.65,-110.6,NA,NA,NA,NA,1811.25,3280,9,1,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",529,3132,"Hershop Bog",29.583333,-97.608333,NA,NA,NA,NA,3517.66666666667,4569,4,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",530,545,"Dalton Lake",46.173889,-95.915278,0,3,"Site description: kettle lake, but cannot locate","Lac",95,95,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",531,546,"Dark Lake",45.275,-91.475,5.3,1,"Site description: lake. Area: Gajewski et al 1985","Lac",248.5,439,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",534,550,"Davis Lake",46.591667,-122.25,NA,NA,NA,NA,1536.94117647059,6340,18,1,NA,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",558,3493,"Mohawk Pond",41.81115,-73.292685,6.945223,2,"Confirmed lake, site description: kettle lake","Lac",1107.14285714286,2620,15,NA,1,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",562,3789,"Tom Swamp",42.516667,-72.2125,57.2,2,"Confirmed swamp location: Davis 1958","Pal",1166.66666666667,1500,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",562,3790,"Tom Swamp",42.516667,-72.2125,57.2,2,"Confirmed swamp location: Davis 1958","Pal",1578.75,4650,9,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",563,3858,"West Sand Lake Peat Bog",42.633333,-73.6,NA,NA,NA,NA,1300,2500,5,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",655,671,"Dead Man Lake",36.2375,-108.951667,NA,NA,NA,NA,4200,5300,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",655,3076,"Dead Man Lake",36.2375,-108.951667,NA,NA,NA,NA,4200,5300,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",657,673,"Deer Lake Bog",44.033333,-71.833333,NA,NA,NA,NA,1625,2340,9,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",661,679,"Demont Lake",43.48,-85,0,3,"Minimal info. Found Demont Lake ~5.3km to the NW",NA,1901.66666666667,3715,7,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",663,681,"Denton Lake",45.85,-89.316667,20,1,"Site descripiton: lake. Area: Kingston et al 1990","Lac",8.16666666666667,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
