stid,site.name,lat,long,area,type
9874,Eagle Lake,44.808755000000005,-93.93439000000001,71.7,Lacu
9875,"Lake Emily, Northeast Basin",44.313795,-93.914375,99.3,Lacu
9876,Fuller Lake,45.421695,-94.075455,12.6,Lacu
9953,Lake Mina,45.89346,-95.47560999999999,164.6,Lacu
9987,Elk Lake,45.8668,-95.80385,81.69999999999999,Lacu
10134,Little Horseshoe Lake,45.590765000000005,-93.06903,19.2,Lacu
10135,Cora Lake,46.165285,-95.32412,30.7,Lacu
10140,Tamarack Lake,44.873850000000004,-93.63463999999999,12,Lacu
10144,Saint Olaf Lake,43.90284,-93.417225,36,Lacu
10146,Williams Lake,46.95391,-94.66923,37.1,Lacu
10156,Long Lake,44.988845,-93.55640500000001,112.3,Lacu
10211,Deep Lake,47.68380500000001,-95.398395,18,Lacu
10219,Shingobee Lake,47.004035,-94.688245,67.9,Lacu
10252,Myrtle Lake,47.2291,-95.28831500000001,4.8,Lacu
10446,Bakken Lake,47.69035,-96.2311,8.3,NA
10447,Chicog Lake,47.669650000000004,-96.18299999999999,5.1,NA
10448,Qually Pond,47.683165,-96.20294,9,NA
11620,Fox Lake,43.6774,-94.698115,366.59999999999997,Lacu
11855,Little Shingobee Lake,46.994015000000005,-94.694575,4.3,Lacu
1908,Powers Fort Swale,36.6,-90.583333,1.4,Palu
2530,Swan Lake,41.72106,-102.499255,151.7,Lacu
953,Green Pond,41.005055,-74.49534,393.18,NA
13583,Lake Grinnell,41.098185,-74.63963,42,Lacu
655,Dead Man Lake,36.2375,-108.951667,56.77,NA
2800,Utricularia Lake,35.968889,-108.808333,1.805,NA
2853,Whiskey Lake,35.981944,-108.810833,40.92,NA
10191,Stewart Bog,35.832,-105.722,73,Palu
482,Clear Pond,43.748575,-74.016955,11.6,Lacu
728,Heart Lake,44.180556,-73.9675,20.68,NA
1080,Houghton Bog,42.541667,-78.670278,3.43,NA
10422,Divers Lake,43.04099,-78.39924500000001,62,Lacu
10516,Hyde Park,41.78575,-73.90115,2.64,NA
10517,Otisville,41.47025,-74.5244,7.87,NA
751,Rockyhock Bay,36.166667,-76.683333,23.9,NA
1732,Natural Lake,34.663333,-95.386111,5428.630966,Lacu
775,Ely Lake,41.766667,-75.833333,22.68,Lacu
807,First Pond,41.135278,-75.026667,29.5,Lacu
844,Giles Lake,41.376111,-75.093333,47.539514,Lacu
1530,Lake Lacawac,41.381944,-75.292778,20.7,Lacu
2507,Spring Lake,41.673889,-76.35,44.7,NA
2536,Tannersville Bog,41.033333,-75.266667,300,Palu
10181,Mount Davis Marsh,39.7785,-79.2125,112.261316,NA
1797,Pasacaco Pond,41.516667,-71.45,168.29,NA
480,Clear Pond,33.798895,-78.95336,9,Lacu
500,Cottonwood Lake,44.835435000000004,-99.90806,223,Lacu
2211,Rosebud,43.229167,-100.848611,5.09,NA
203,Anderson Pond,36.03015,-85.50131999999999,35,NA
272,Black Pond,35.620833,-84.186667,1.28,Lacu
1107,Icehouse Bottom [40MR23],35.588333,-84.191667,6133.647955,NA
1757,Nonconnah Creek [TN-1],35.0833333333333,-89.9166666666667,47470,NA
2578,Tuskegee Pond,35.584722,-84.210556,0.32,NA
827,Frying Pan Lake,38.616667,-111.666667,2.661,Lacu
9814,Alpine Pond,37.63632,-112.82445999999999,0.1,Lacu
9830,Lowder Creek Bog,37.67214,-112.79224500000001,3.5,Palu
10195,Blue Lake Wetlands,40.49996,-114.031395,1850,Palu
13683,Purple Lake,38.074380000000005,-111.57115,6.2,Lacu
309,Browns Pond,38.154722,-79.616389,0.12,Lacu
679,Dismal Swamp (91),36.583333,-76.45,46752.9369,Palu
968,Hack Pond,37.984722,-78.997222,2,Lacu
1936,Quarles Pond,37.995833,-79.072222,2.069963,Lacu
196,Hell's Kitchen Lake,46.186930000000004,-89.702685,3,Lacu
306,Brown Lake,45.783333,-89.483333,37,Lacu
326,Camp 12 Lake,45.986111,-89.375,35,Lacu
531,Dark Lake,45.275,-91.475,5.3,Lacu
663,Denton Lake,45.85,-89.316667,20,Lacu
666,Devils Lake,43.4178,-89.73205,151.5,Lacu
1410,Kellys Hollow,45.3,-90.35,0.4,NA
1411,Kellners Lake,44.238056,-87.848056,11.57,Lacu
1593,Little Pine Lake,45.283333,-91.483333,4.3,Lacu
1679,Lake Mendota,43.1,-89.416667,3961.2000000000003,Lacu
1781,Otto Mielke Lake,45.933333,-89.625,11,Lacu
2231,Ruby Lake,45.283333,-91.458333,6.9,Lacu
2937,Wood Lake,45.333333,-90.083333,25.3,Lacu
8572,Elevenses Lake,46.3815,-91.4935,2,Lacu
8573,Eska Lake,45.19145,-90.608,4.2,Lacu
8574,Fallison Lake,45.9915,-89.62075,20.599999999999998,Lacu
9768,Hell Hole Lake,45.786564999999996,-92.21898,1.9,Lacu
10082,Trout Lake,46.030339999999995,-89.67671,1565.1,Lacu
10229,Benach Lake,45.927499999999995,-92.256,6.1,Lacu
10235,Camp Two Lake,46.50045,-91.4105,9.5,Lacu
10240,Ferry Lake,46.013000000000005,-92.125,6.4,Lacu
10352,Hemlock Lake,46.3073,-91.19829,2.3,Lacu
10412,Warner Lake,46.11935,-92.03985,9.3,Lacu
10431,Lake O' Pines,46.140435,-89.2553,4,Lacu
10506,Lima Bog,42.78895,-88.8432,210,Palu
11563,Capitola Lake,45.519575,-89.55507,1.9,Lacu
11602,Beaver Lake,44.919595,-88.15693999999999,3.6,Lacu
13348,Lone Star Lake,45.932,-92.36500000000001,8.5,Lacu
13349,Lily Lake,45.900999999999996,-92.273,8.3,Lacu
1605,Lofty Lake,54.725278,-112.480833,53.93030503074846,NA
2949,Yesterday Lake,56.766667,-119.483333,57.75152564360583,NA
9753,Chappice Lake,50.165490000000005,-110.363545,200.4879579449757,NA
9754,Eagle Lake,51,-113.323611111111,824.3676476141978,NA
9755,Bellshill Lake,52.60273,-111.556055,294.7116576240498,NA
9756,Gooseberry Lake,52.11802,-110.73929000000001,385.187271084077,NA
9757,Keiver's Lake,51.68784,-113.55489,109.14712060416753,NA
9758,Little Fish Lake,51.377375,-112.233625,883.1346914279809,NA
9759,Lloyd Lake [Red Deer Lake],50.87114,-114.161275,212.5195869075447,NA
9760,Red Deer Lake,52.723194444444445,-113.0616666666665,2178.439570082591,NA
13641,Pine Lake,52.089861111111105,-113.4425,412.22424085974797,NA
1649,Marion Lake,49.308333,-122.547222,13.9067325313856,NA
2268,SC1 Pond,54.416667,-131.906667,814752.9674847841,NA
9943,Two Frog Lake,51.106595,-127.534035,5.29088568687749,NA
10114,Big Lake,51.668615,-121.454395,112.99835576084547,NA
10151,Tiny Lake,51.194379999999995,-127.38188,22.588804285044585,NA
10196,Dunbar Lake [Big Fish Lake],50.78748,-116.388495,19.174763330608247,NA
10218,Pyramid Lake,58.89215,-129.833915,11.317777885722586,NA
10493,Cook Bank,50.85930555555555,-128.3044444444445,1492546.3997456892,NA
10494,Logan Inlet,52.78041666666665,-131.68972222222249,1310071.9086952012,NA
10495,Juan Perez Sound,52.5022213921833,-131.37499652096,1310071.9086952012,NA
11605,Fishblue (Blue) Lake,49.992745,-121.49261999999999,8.467040328401826,NA
11934,Pyatts Lake,49.469660000000005,-115.769585,10.072225601551327,NA
13625,Eleanor Lake,52.11139,-119.30096499999999,6.437588368370259,NA
14032,Misty Lake,50.607074999999995,-127.26146,34.222852275339456,NA
14039,Roe Lake,48.782945,-123.302695,2.0068510886700524,NA
849,Jones Lake [Glenboro site],49.448,-99.28965,50.90667180771167,NA
944,Grand Rapids,53,-98.25,371986.7232180091,NA
1824,Perch Lake,51.651389,-100.898889,4.604249882967043,NA
2290,Sewell Lake,49.84135,-99.5763,145.23417626418126,NA
10017,Lake Louise,49.032650000000004,-97.22993,26.76777070370329,NA
10074,Jones Lake,49.450244999999995,-99.28914499999999,50.90667180771167,NA
10075,Mallard Pond,51.287795,-101.32475,7.887285387171204,NA
10152,West Hawk Lake,49.76341,-95.19172499999999,1449.3226610735671,NA
10484,Bradshaw Lake peat section,57.76347222222225,-95.1888888888889,20.981536971832103,NA
1591,Little Lake,45.143555,-66.713325,2.9737411173624015,NA
1915,Point Escuminac,47.075,-64.8,958527.7361114704,NA
10376,Roulston Lake (MS-78-15),46.89451,-67.4,1.9716829714528656,NA
948,Gravel Ridge,55.033333,-62.633333,4763.974724085019,NA
1064,Snow Lake,56.633333,-63.883333,152.89548110473393,NA
1106,Hynes Brook Salt Marsh,48.618611,-58.965,1020608.7250540428,NA
1576,Leading Tickles,49.471389,-55.473056,777137.3564087473,NA
2267,Lake Site South Burin Peninsula,46.919444,-55.6125,7.322883521921975,NA
2516,Saint John Island Pond,53.95,-58.916667,220105.74260846895,NA
10227,Bass Pond,50.715050000000005,-57.374385000000004,6.660490602699717,NA
845,Upper Gillies Lake,46.066667,-60.391667,9.714344852594976,NA
10334,Collins Pond Site (PL-86-56),45.42715,-61.3427,924760.9848924015,NA
10486,Chance Harbour Lake,45.670215,-62.610974999999996,10.833753744682422,NA
10496,Pye Lake,44.9759327777778,-62.09061,12.523707418295816,NA
11926,Path Lake,43.87196,-64.92879500000001,23.4319275825588,NA
261,Banks Island 74MS11,71.75,-124.266667,1485901.8102861173,NA
1668,McMaster Lake,64.133333,-110.583333,9.746378703339504,NA
1980,Reindeer Lake,69.116667,-132.166667,3278.2294946510656,NA
10371,Moraine Lake,71.86,-124.47,41.74391939073253,NA
11608,South Lake,69.080765,-121.42854,70.41403966439913,NA
782,"Ennadai Lake, 1972 Site",61.244444,-100.951389,44079.519119062046,NA
783,Ennadai Lake,61.166667,-100.916667,44079.519119062046,NA
1560,Lake PWWL,73.591389,-98.538889,30.161276408931393,NA
9990,Upper Soper Lake,62.91475444444445,-69.87914,532767.0304846846,NA
9992,Ogac Lake,62.8454677777778,-67.3415277777778,138.22694672442876,NA
10150,Winton Bay Lake,63.3901388888889,-64.68069444444444,328376.72361071367,NA
10170,Brother-of-Fog Lake,67.193,-63.138,22.61008886404559,NA
10206,Fog Lake,67.18237500000001,-63.24945,7.46878472027999,NA
10355,Lake Jake,63.66675,-65.1513,103.35261819852114,NA
10394,Robinson Lake,63.397585,-64.261165,15.890814596113056,NA
10499,Patricia Bay Lake,70.46194444444444,-68.50277777777775,62.58410148195348,NA
13645,Lake MB01,69.807,-112.077,5.409028093763686,NA
7,Three Pines Bog,47,-80.116667,10748.78268274701,NA
233,Baseball Bog,47.23,-79.78,10.121710709942498,NA
506,Crates Lake,49.183333,-81.266667,11.404747450843768,NA
511,Cristal Lake,52.116667,-90.083333,154.74346107925498,NA
766,Edward Lake,44.37,-80.25,24.144506202380487,NA
785,Lake Erie,41.92,-82.76,247250.90760656988,NA
800,Fawn Lake (CA:Ontario),45.41,-79.39,250.1383664523376,NA
835,"Georgian Bay, Lake Huron (1)",44.74,-80.86,345164.9938935952,NA
836,"Georgian Bay, Lake Huron (2)",45.17,-81.32,1190833.0427387673,NA
956,Grenadier Pond,43.64,-79.47,1.9047611615736488,NA
971,Hams Lake,43.236667,-80.413333,3.8876685973617584,NA
1245,Wilcox Lake,43.95,-79.43,55.160058320610666,NA
1561,Lake QC,46.828333,-80.698333,2.3960492175765675,NA
1646,Maplehurst Lake,43.225,-80.659722,8.190871286101968,NA
1663,McCarston's Lake,45.05,-80.09,1190833.0427387673,NA
1770,Oliver Pond,48.422222,-89.323889,3.732355596073924,NA
1800,Pass Lake,48.56,-88.74,26.097351262838583,NA
1900,Porqui Pond,44.93,-79.78,4.578719237777693,NA
2300,Shouldice Lake,45.15,-81.416667,26.797074849372137,NA
2852,Weslemkoon Lake,45.033333,-77.433333,1858.7677699212718,NA
2944,Wylde Lake,43.91,-80.4,6.717250841960784,NA
10215,Cootes Paradise Marsh,43.2765,-79.9075,218.33817713937364,NA
10456,Mayflower Lake,45.3898611111111,-79.2165277777778,5.794745007709168,NA
10521,Rice Lake,44.199085,-78.14232,10036.870691920829,NA
10544,McGinnis Lake,44.607495,-78.039815,4.557063771115575,NA
10548,Dugas Bay Bog,46.310276992702896,-79.3808362591486,1902.246411187486,NA
10549,Glenora Bay,44.0463888888889,-77.03916666666666,109053.08476155059,NA
10552,Preston Lake,43.9869027777778,-79.37944,26.538870515115168,NA
10554,Round Pond,52.531655,-91.3723611111111,11.990503305714528,NA
10555,Wagner Lake,44.19,-79.130295,40.73881331656699,NA
11557,Lovesick Lake,44.55680555555555,-78.22479722222221,23094.009584208306,NA
11613,Kelly Lake,46.443560000000005,-81.06824499999999,339.1556228740496,NA
13362,Mary Lake,44.735654999999994,-81.00255999999999,14.096397425340314,NA
13975,Stoll Lake,44.973845,-77.28929500000001,46.34190096469635,NA
14051,Lake AT01,53.27892,-84.2054,53.286691247704425,NA
252,Bereziuk,54.047222,-76.120278,3.221614087118031,NA
300,Lac Boucané,47.457778,-69.452778,14.875232285014244,NA
659,Delorme 2,54.423611,-69.929722,349282.8816634468,NA
671,Lac du Diable,48.910833,-66.125,11.96627555658984,NA
754,Lac Dufresne,45.85,-70.35,13.987146758723366,NA
842,Lac à St-Germain,45.945833,-74.370833,1.5145936521435783,NA
946,Lac Gras,52.25,-67.066667,679.6884601313005,NA
958,Lac Griault,54.146944,-76.128889,48728.12485859239,NA
976,Lac Harriman,48.2375,-65.838889,47.28473094145157,NA
1400,Kanaaupscow,54.027778,-76.643889,48728.12485859239,NA
1532,Lac Hamard,54.8,-67.5,15123.443332487202,NA
1547,Lake BN7,55.009167,-73.516667,35.59931585775641,NA
1553,Lake GB1,55.110833,-75.248889,5.026457703318999,NA
1698,Lac Mimi,47.496944,-70.375833,4.728422635593734,NA
1893,Lac Pluvieux,47.843889,-69.352778,11.118672797511046,NA
1946,Rivière-aux-Feuilles 2,58.216944,-71.95,3.9443533450096657,NA
2189,Lac à Robin,48.051944,-65.266944,6.265521276398324,NA
10347,Fire Lake,52.331985,-67.35709,104.49103648253217,NA
10377,Le Bassin site,47.23019,-61.900945,1647102.849699323,NA
13302,Lac Brule,45.719030000000004,-75.4417,8.310506075149346,NA
13304,Lac Noir,45.777015000000006,-75.13590500000001,9.212043629299975,NA
481,Clearwater Lake,50.873611,-107.933333,59.84096264278991,NA
1415,Kenosee Lake,49.816667,-102.3,824.8312635344154,NA
1543,Lake A,53.2375,-105.725,22.476032207641275,NA
1546,Lake B,53.8,-106.079167,18.056205712466365,NA
1799,Pasqua Lake,50.78,-104,694.3592595490139,NA
10351,Harris Lake,49.666560000000004,-109.90446,32.09670329462069,NA
11748,West Naniskak Lake,55.430904999999996,-104.938605,9.242196632681152,NA
11749,Marl Pond,55.047974999999994,-105.385195,49.348773104659045,NA
329,Candelabra Lake,61.683333,-130.65,1958.0199397180688,NA
2522,Sulphur Lake,60.95,-137.957778,144.8072336454527,NA
2787,Tyrrell Lake,66.05,-135.655556,72.17778775824276,NA
13288,Trout Lake,68.829105,-138.74448999999998,86.14985263876892,NA
13479,Haircut Lake,60.516075,-133.209055,7.37778815172372,NA
13480,Marcella Lake,60.073494999999994,-133.80601000000001,2.339197217296623,NA
13644,Upper Fly Lake,61.0195,-138.08800000000002,10.494511083184886,NA
940,Goshen Springs,31.721111,-86.134167,6.4,NA
10357,Lake Shelby,30.260064999999997,-87.66485,231,NA
1710,Montezuma Well,34.6492,-111.75225,0.7000000000000001,NA
1906,Potato Lake,34.462222,-111.345278,4,NA
9997,Fracas Lake,36.63069,-112.23854,0.2,NA
10000,Bear Lake,36.371125,-112.147175,0.2,NA
10449,Stoneman Lake,34.778864999999996,-111.517775,53.7,NA
9795,Browns Island,38.04217,-121.86795000000001,210.1,NA
9796,Roe Island,38.0723,-122.03293500000001,100.4,NA
9945,Siesta Lake,37.8505,-119.659945,1.3,NA
10053,Mumbo Lake,41.190975,-122.5105394444445,2.1,NA
10213,Nichols Meadow,37.423500000000004,-119.57849999999999,2.5,NA
10309,Bluff Lake,41.346515,-122.55987,1.3,NA
10325,Bunker Lake,39.05359,-120.386415,3.2,NA
10361,Lily Lake,41.976925,-120.210015,2.3,NA
10368,McMurray Lake,39.4604,-120.64864,4.7,NA
10464,Clear Lake,39.019645,-122.76535,16018.429252999998,NA
10469,Lower Lake,38.590035,-123.30498,0.2,NA
10473,Little Willow Lake,40.411500000000004,-121.38993500000001,7.000000000000001,NA
10476,Cedar Lake,41.20728,-122.4971,3.1,NA
10480,Preston Lake,38.850205,-123.015195,1.5,NA
10482,Tule Lake,39.489633333333344,-123.03548,0.8999999999999999,NA
10483,Grass Lake,41.64960000000001,-122.16714999999999,342.5,NA
10501,Los Penasquitos Lagoon,32.931121111111096,-117.25287,131.07466000000002,NA
10514,Diamond Valley,33.67965,-116.9944,1643.402348,NA
10519,Benicia State Park,38.07347222222225,-122.1930555555555,80.9,NA
10522,Mountain Lake,37.78826,-122.470765,1.5,NA
11950,Mud Pond,34.787665000000004,-120.586555,3.5000000000000004,NA
13488,Fish Lake,41.26396,-123.68312,9.918992,NA
13575,Ogaromtoc Lake,41.486104999999995,-123.541235,1.5,NA
13658,Patterson Lake,41.382000000000005,-120.2205,8.5,NA
494,Copley Lake,38.872222,-107.0825,2.868528,NA
699,Dome Creek Meadow,40.024167,-107.050833,12.3,NA
1705,Molas Lake,37.745833,-107.683611,9.5,NA
2504,Splains Lake,38.8325,-107.077778,2.7932829999999997,NA
9878,San Luis Lake,37.67773,-105.724665,322.90000000000003,NA
10061,Lake Emma,37.902105,-107.61537,3.5000000000000004,NA
10531,Black Mountain Lake,37.846819999999994,-107.23536,3.1,NA
10532,Sky Pond,40.277895,-105.66917000000001,4.1000000000000005,NA
13486,Hunters Lake,37.611035,-106.843695,3.5000000000000004,NA
13628,Bison Lake,39.765005,-107.34582499999999,19.6,NA
229,Barchampe Lake,30.622222,-83.253889,5.689423,NA
312,Buck Lake,27.234444,-81.332222,4.1000000000000005,NA
961,"Water Conservation Area 3B, Gumbo Limbo Dry Head",25.773889,-80.505556,28812.969820000002,NA
962,"Water Conservation Area 3B, Gumbo Limbo Far Tail",25.774722,-80.505556,28812.969820000002,NA
963,"Water Conservation Area 3B, Gumbo Limbo Marsh",25.778889,-80.511111,28812.969820000002,NA
964,"Water Conservation Area 3B, Gumbo Limbo Near Tail",25.886944,-80.561389,28812.969820000002,NA
965,"Water Conservation Area 3B, Gumbo Limbo Wet Head",25.773611,-80.506389,28812.969820000002,NA
1555,Lake Hall,30.521944,-84.249167,72.361684,NA
1597,Lake Annie,27.2,-81.416667,0.715102,NA
1619,Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7),26.481111,-80.415556,55809.267670999994,NA
1718,Mud Creek Site 1,25.219722,-80.604722,168.21759999999998,NA
1719,Mud Lake (US:Florida),29.3,-81.866667,185.8,NA
1760,"Water Conservation Area 3B, Nuthouse Far Tail",25.885556,-80.556667,28812.969820000002,NA
1761,"Water Conservation Area 3B, Nuthouse Head",25.889167,-80.5125,28812.969820000002,NA
2269,Scott Lake,27.966667,-81.95,101.43364500000001,NA
2540,Taylor Creek Site 2,25.205556,-80.643889,9.2,NA
2542,Taylor Slough Site 15,25.201944,-80.687222,239553.71323300002,NA
2543,Taylor Slough Site 7,25.287222,-80.646389,220.4,NA
2570,Lake Tulane,27.586129999999997,-81.503395,35.6,NA
2846,"Water Conservation Area 2A, Site 2 (Site F1)",26.359722,-80.370556,42049.467301,NA
2847,"Water Conservation Area 2A, Site 3 (Site U3)",26.2875,-80.411389,42049.467301,NA
2848,"Water Conservation Area 3A, Site 4 (CA315 (AAS))",25.974,-80.6688,136555.123891,NA
5192,Little Salt Spring,27.075,-82.23333333333333,0.8,NA
6505,Northeast Shark River Slough,25.74642,-80.58386,239553.71323300002,NA
10197,Ridge and Slough (02-05-20-13),26.102,-80.7375,136555.123891,NA
10200,Ridge and Slough (02-05-20-14),26.1025,-80.73599999999999,136555.123891,NA
10201,Ridge and Slough (02-05-21-2),25.8285,-80.768,136555.123891,NA
10202,Ridge and Slough (02-05-21-4),25.829,-80.7675,136555.123891,NA
10203,Ridge and Slough (02-05-21-5),25.829,-80.7675,136555.123891,NA
10255,Ochlockonee River Estuary,30.0045,-84.4625,74.00732500000001,NA
10304,Big Cypress (core 03-9-16-3),25.704500000000003,-80.873,239553.71323300002,NA
10305,Big Cypress (core 03-9-16-6),25.695,-80.87,239553.71323300002,NA
10436,SRM-1,25.3527777777778,-81.1144444444444,37.7,NA
11616,Fakahatchee Strand Preserve State Park,25.9604,-81.45089999999999,35110.353855,NA
11786,Kealia Pond,20.79429,-156.475355,80.10000000000001,NA
358,Cheyenne Bottoms,38.466667,-98.666667,503.7,NA
1125,Jackson Pond,37.43255,-85.72461999999999,3.8,NA
9991,Prien Lake,30.192210000000003,-93.27942,689.401642,NA
10002,Lake Arthur,30.05034,-92.7095,2436.562376,NA
10326,Catahoula Lake (core CLR3),31.50844,-92.13152,6688.284422,NA
